"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","ctv_S_thetas","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","search_S_thetas","ctv_S_alphas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","search_S_alphas","ctv_S_gammas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","search_S_gammas","cluster","n","top_sol"
"74","5_118_3",0,0.591219018740136,0.104661133248982,0.0822001671807347,0.0802543535569474,0.104661133248982,0.511843637228857,0.635950604914071,0.390628142762898,0.876126278846515,0.668146975858691,0.365270327879784,0.383605691834221,0.282206059248867,0.184637802148031,0.0193159193459055,0.700791974206827,0.234351165336401,0.489875909873619,0.0264447420123814,0.359863653375013,3,29,FALSE
"75","5_119_3",0,0.494640782350011,0.120663772231976,0.0906471095316736,0.0879345238959903,0.120663772231976,0.43694244910436,0.108144827453654,0.208430444342061,0.834290903047194,0.247954265214413,0.193289261138947,0.987660366015085,0.496429117133767,0.261327573886846,0.383321354632195,0.926993059405233,0.987641394823891,0.692236987551553,0.180557102703753,0.0102175117071654,3,29,FALSE
"76","5_119_13",0,0.487290898466651,0.116226491851172,0.0765739743914419,0.0857067177848968,0.116226491851172,0.900956099940544,0.341393894494232,0.514897909460654,0.911700835755673,0.783154984307044,0.438482160146449,0.671298548168842,0.247365432719234,0.00412983044235193,0.057135725575682,0.975623935859405,0.797478327858707,0.92852104305489,0.137282144433651,0.572932646589272,2,26,FALSE
"77","5_120_3",0,0.610304580180866,0.103895208462916,0.0814335430707677,0.0806510325906944,0.103895208462916,0.560643246430476,0.635950604914071,0.390628142762898,0.876126278846515,0.668146975858691,0.58607037844116,0.322774505929775,0.282206059248867,0.184637802148031,0.0193159193459055,0.830899233215124,0.234351165336401,0.489875909873619,0.0264447420123814,0.359863653375013,3,29,FALSE
"78","5_120_7",0,0.510282884586161,0.108029453403707,0.0771849142249942,0.0820931020662363,0.108029453403707,0.984661785227865,0.0865732708496961,0.634334765782089,0.896019227971721,0.998089451027374,0.828487651183355,0.882155168084173,0.413657654651977,0.0391901124723681,0.362281528178843,0.377913891449589,1,0.11139053526702,0.157980498774961,0.248094836763574,2,26,FALSE
"79","5_120_9",0,0.484848591562088,0.120162896008992,0.0800297857563344,0.0868106713225947,0.120162896008992,1,0.0501133209865284,0.469234811381625,0.90003603072947,0.81060209482634,0.744272824301705,0.882809849279686,0.440890992904292,0.0601914355997162,0.628064329465208,0.481223356369646,0.909922630240406,0.261577585363368,0.10666667614001,0.321553150776528,2,26,FALSE
"80","5_122_7",0,0.510094382471014,0.107515476093672,0.077194978794523,0.0819155127748837,0.107515476093672,0.984661785227865,0.0865732708496961,0.634334765782089,0.896019227971721,0.89543366179285,0.828487651183355,0.882155168084173,0.413657654651977,0.0391901124723681,0.362281528178843,0.377913891449589,1,0.11139053526702,0.157980498774961,0.248094836763574,2,26,FALSE
"81","5_123_1",0,0.493488938277569,0.113218897245152,0.0794158685196058,0.0838805659388128,0.113218897245152,0.807165344109544,0.0955873731289536,0.41734790441723,0.967912948226795,0.81359126305767,0.392076677937623,0.873663059113302,0.437695543780084,0.0687672538817821,0.21898538767316,0.422370876083055,0.914383011060989,0.843176869132807,0.0850064963679277,0.352809383926273,2,26,FALSE
"82","5_125_1",0,0.499685288228742,0.113833467418193,0.0776147637233343,0.0838968097696085,0.113833467418193,0.807165344109544,0.0953221182731959,0.512897389518121,0.955367661946236,0.990108907673335,0.392076677937623,0.873663059113302,0.570729321347006,0.0968154795109492,0.463102029759803,0.422370876083055,0.914383011060989,0.189472462947384,0.101565179837438,0.092939136065715,2,26,FALSE
"83","5_125_3",0,0.435806316875407,0.120477500000891,0.0928816540903466,0.0879134093481374,0.120477500000891,0.43694244910436,0.108144827453654,0.474980225782272,0.969648184798298,0.247954265214413,0.193289261138947,0.987660366015085,0.421569757289296,0.0238883954327681,0.383321354632195,0.926993059405233,0.987641394823891,0.940417669290864,0.192786539628719,0.0102175117071654,3,29,FALSE
"84","5_126_7",0,0.514547742166979,0.107859156610534,0.0776501706649847,0.0819071367345597,0.107859156610534,0.984661785227865,0.327862919434225,0.557501733175304,0.896019227971721,0.89543366179285,0.828487651183355,0.882155168084173,0.2783217971031,0.0545776384497595,0.362281528178843,0.377913891449589,0.904679991968771,0.867331700253746,0.141414565150196,0.248094836763574,2,26,FALSE
"85","5_126_9",0,0.473907180650019,0.119201500156204,0.0870928714125599,0.0877876803662521,0.119201500156204,0.779836602377108,0.0134543498095909,0.597952093143092,0.894538984975009,0.81060209482634,0.443514802046496,0.939546900461641,0.603847348069069,0.0157542883682744,0.152419487835658,0.604274681008087,0.740428561388143,0.663355724455018,0.187235747900132,0.321553150776528,2,26,FALSE
"86","5_127_1",0,0.503232198016394,0.113477403704213,0.0779109817703136,0.083772592248251,0.113477403704213,0.864054165235029,0.0955873731289536,0.41734790441723,0.967912948226795,0.81359126305767,0.392076677937623,0.862248433598756,0.437695543780084,0.0687672538817821,0.21898538767316,0.422370876083055,0.910091358245917,0.843176869132807,0.0850064963679277,0.352809383926273,2,26,FALSE
"87","5_127_3",0,0.433819025976921,0.120858567691749,0.0884116711918849,0.0878737513015639,0.120858567691749,0.43694244910436,0.229973126974254,0.522611061781298,0.969648184798298,0.247954265214413,0.193289261138947,0.987660366015085,0.402157941206538,0.0238883954327681,0.383321354632195,0.926993059405233,0.94201825013331,0.337546052393354,0.192786539628719,0.0102175117071654,3,29,TRUE
"88","5_129_1",0,0.491116124152023,0.112223443772259,0.079040901090248,0.0839012192282875,0.112223443772259,0.807165344109544,0.0955873731289536,0.41734790441723,0.980458234507354,0.81359126305767,0.392076677937623,0.873663059113302,0.437695543780084,0.0687672538817821,0.0127378223116042,0.422370876083055,0.914383011060989,0.843176869132807,0.0684478128807272,0.352809383926273,2,26,FALSE
"89","5_129_9",0,0.384855222537911,0.158989215396211,0.125876927606832,0.123516146178257,0.158989215396211,0.751896444609529,0.132958189356478,0.578236210259042,0.972439567795508,0.42985996763447,0.46407082726969,0.949996734288484,0.651192656042807,0.0338493883611118,0.932921310451885,1,0.909799481920923,0.850044481545958,0.260563351864016,0.745783825684323,1,19,FALSE
"90","5_130_7",0,0.518457637864957,0.107398558232579,0.0774363649299904,0.0818497162302558,0.107398558232579,0.984661785227865,0.0865732708496961,0.634334765782089,0.896019227971721,0.89543366179285,0.616494548154378,0.882155168084173,0.413657654651977,0.0391901124723681,0.362281528178843,0.579697406263158,1,0.11139053526702,0.157980498774961,0.248094836763574,2,26,FALSE
"91","5_130_10",0,0.498559512003051,0.115408552327535,0.0805505721899609,0.0843514743059343,0.115408552327535,0.956182206413928,0.0212673654694643,0.185631341216699,0.977589557692039,0.878233679733999,0.803754047945447,0.982926441309024,0.45286187853701,0.173388041959934,0.906157733841324,0.356267867615571,0.946653650371519,0.0621976981540242,0.164146375831125,0.232608308418367,2,26,FALSE
"92","5_131_14",0,0.4919429801015,0.115355292464288,0.0862044835852134,0.0832311057586545,0.115355292464288,0.620383769790583,0.0951471102369855,0.542963005312729,0.941021750957657,1,0.697216299500811,0.926890401956952,0.34047867916867,0.0347901237856996,0.481906401969254,0,0.856211664223848,0.227945320518118,0.197846814243201,0.361858933320629,2,26,FALSE
"93","5_132_7",0,0.510624284280488,0.107689975797347,0.0771230709186308,0.0819159705390813,0.107689975797347,0.984661785227865,0.0865732708496961,0.634334765782089,0.896019227971721,0.89543366179285,0.828487651183355,0.84697471147462,0.413657654651977,0.0391901124723681,0.362281528178843,0.377913891449589,1,0.11139053526702,0.157980498774961,0.248094836763574,2,26,FALSE
"94","5_132_11",0,0.486926452723009,0.117585857754314,0.075855126141002,0.0843740517623887,0.117585857754314,0.98191206933295,0.153631133000755,0.357541569069001,0.987727739959818,0.746703468952227,0.721580864933013,0.741941454582738,0.397544067716535,0.0313478334705916,0.665106510692998,0.325666128685194,0.860156482979951,0.0780544198684927,0.203011126507823,0.250759022133038,2,26,FALSE
"95","5_133_1",0,0.485059418395206,0.118052780142438,0.0822384418999145,0.0866699540954169,0.118052780142438,0.807165344109544,0.0955873731289536,0.561831255332305,0.911722834934876,0.811199928452491,0.392076677937623,0.873663059113302,0.437695543780084,0.0263568814726938,0.124483154759644,0.422370876083055,0.914383011060989,0.843176869132807,0.16347816083964,0.327804397386016,2,26,FALSE
"96","5_134_5",0,0.410892276858968,0.119837301880676,0.0851072465000422,0.0897234230644748,0.119837301880676,0.687497597130513,0.179966949241569,0.759923810868929,0.823463729501169,0.399620746338766,0.468460805802221,0.969135616675549,0.441958091839762,0.00571495154987178,0.253327936543058,0.916516557116046,0.999308364427833,0.117500516686665,0.272409956808004,0.0161788637562555,2,26,FALSE
"97","5_134_7",0,0.478330960064685,0.110506195882235,0.0788513296179256,0.0840758320695147,0.110506195882235,0.82300141170657,0.0865732708496961,0.634334765782089,0.896019227971721,0.89543366179285,0.6060348007608,0.963293926886039,0.413657654651977,0.0391901124723681,0.362281528178843,0.600800733329769,1,0.11139053526702,0.157980498774961,0.248094836763574,2,26,FALSE
"98","5_134_8",0,0.40675870631664,0.151468413673546,0.121900651232022,0.107765702082918,0.151468413673546,0.686279720239749,0.275687608361496,0.279828701166694,0.956720525830702,0.451548718403013,0.83232404914894,0.756052918618077,0.289111219614662,0,0.995041189713123,0.0334594816639225,0.991482986655467,0.761934515071739,0.14251968891502,0.743059375688503,1,19,FALSE
